1 9 12 15 17 29 34 35 42 44 45 51 57 58 62 63 65 70 71 80	3 4 7 8 13 16 19 20 24 27 32 37 38 47 52 59 61 64 66 68	0 6 11 14 26 30 31 49 53 54 56 75 76 77 83 85 87 91 92 96	2 5 10 18 21 22 25 28 40 43 48 67 69 73 74 81 82 84 88 90	23 33 36 39 41 46 50 55 60 72 78 79 86 89 93 94 95 97 98 99	
1 6 9 12 13 15 21 23 29 34 38 42 45 61 65 66 70 72 79 81	5 7 8 17 27 33 39 40 43 48 58 60 64 67 69 73 75 80 83 87	10 18 22 26 28 30 31 37 41 49 53 54 63 76 82 84 91 92 93 96	2 19 20 24 36 52 55 62 68 71 74 78 85 89 90 94 95 97 98 99	0 3 4 11 14 16 25 32 35 44 46 47 50 51 56 57 59 77 86 88	
1 3 11 21 24 25 26 30 32 42 43 54 59 60 61 69 76 80 83 85	5 7 12 13 18 19 27 29 34 38 51 52 55 56 72 73 74 81 89 92	0 2 14 17 39 40 41 48 49 57 62 63 65 67 75 78 79 82 86 87	6 10 16 20 22 31 33 35 37 45 46 47 50 53 58 70 77 88 90 91	4 8 9 15 23 28 36 44 64 66 68 71 84 93 94 95 96 97 98 99	
1 6 11 29 36 42 43 45 46 49 53 56 64 65 72 73 74 79 83 84	2 5 10 15 27 28 39 50 62 63 66 67 76 77 80 81 82 85 93 99	13 14 21 22 23 24 25 30 33 35 37 48 51 54 57 58 68 69 71 78	3 4 7 8 12 17 26 32 34 38 40 41 44 47 52 55 60 61 70 75	0 9 16 18 19 20 31 59 86 87 88 89 90 91 92 94 95 96 97 98	
2 9 22 30 33 38 40 43 48 58 66 69 75 76 80 81 88 91 92 93	3 28 32 34 35 37 50 54 64 79 85 87 89 90 94 95 96 97 98 99	1 5 11 12 20 23 24 36 41 52 53 55 59 60 67 68 73 82 83 84	4 7 8 13 15 17 19 29 39 42 44 46 47 49 51 56 62 70 74 78	0 6 10 14 16 18 21 25 26 27 31 45 57 61 63 65 71 72 77 86	
0 3 5 8 14 15 17 19 29 36 47 52 53 57 66 69 75 80 83 84	1 4 11 16 18 21 26 27 28 31 37 38 42 48 54 55 58 64 65 67	9 12 20 40 41 43 51 70 74 76 77 82 85 86 88 90 91 92 94 95	2 25 32 34 39 44 46 49 50 56 60 61 72 81 89 93 96 97 98 99	6 7 10 13 22 23 24 30 33 35 45 59 62 63 68 71 73 78 79 87	
1 3 6 16 17 21 22 32 39 49 50 52 56 59 62 72 78 84 87 96	4 5 7 18 19 24 29 37 38 41 44 54 61 68 75 76 79 90 92 99	2 11 13 23 25 28 30 33 34 40 48 51 60 65 67 70 71 77 82 85	8 12 20 26 27 31 35 42 43 45 46 47 53 55 57 58 63 66 74 83	0 9 10 14 15 36 64 69 73 80 81 86 88 89 91 93 94 95 97 98	
0 5 17 24 25 28 44 57 60 74 78 87 91 93 94 95 96 97 98 99	9 13 19 20 29 30 34 36 37 38 40 50 52 53 54 65 70 71 79 82	3 11 15 18 22 23 32 39 42 43 45 46 49 58 63 66 68 77 81 85	2 7 8 10 16 31 33 41 47 56 61 62 67 69 72 75 80 83 86 92	1 4 6 12 14 21 26 27 35 48 51 55 59 64 73 76 84 88 89 90	
1 2 9 10 18 20 22 27 30 32 35 48 53 56 58 61 66 68 69 72	3 4 6 7 23 29 33 40 49 51 52 54 60 62 65 71 76 87 97 99	0 11 12 16 24 25 26 34 45 57 63 70 73 75 79 84 85 88 90 92	5 28 36 37 38 42 43 44 46 47 59 64 74 78 80 81 82 89 93 94	8 13 14 15 17 19 21 31 39 41 50 55 67 77 83 86 91 95 96 98	
3 5 6 8 14 16 20 26 29 38 48 50 51 58 69 74 75 79 86 88	9 12 17 19 23 24 28 30 31 33 39 53 61 72 76 78 82 85 90 94	2 4 10 13 18 25 27 34 36 37 40 43 45 54 59 63 67 73 84 87	7 49 56 60 64 68 70 77 80 81 83 89 91 92 93 95 96 97 98 99	0 1 11 15 21 22 32 35 41 42 44 46 47 52 55 57 62 65 66 71	
3 7 10 11 16 17 20 43 48 63 66 67 68 70 71 80 81 84 87 91	1 2 18 19 26 36 39 40 42 51 73 74 78 83 85 86 89 90 95 97	8 14 21 25 27 31 33 34 35 37 45 52 54 55 57 59 61 62 64 69	0 4 5 9 13 22 24 30 38 44 50 56 58 72 75 76 79 82 94 96	6 12 15 23 28 29 32 41 46 47 49 53 60 65 77 88 92 93 98 99	
1 9 11 16 17 21 33 36 37 40 47 52 69 70 84 88 91 93 96 99	2 3 8 12 23 26 27 32 39 44 46 49 56 59 60 64 72 73 79 82	0 14 15 19 20 28 35 41 45 50 54 55 58 65 68 71 74 81 85 86	6 10 13 22 34 38 42 43 61 62 63 66 75 78 80 89 92 94 97 98	4 5 7 18 24 25 29 30 31 48 51 53 57 67 76 77 83 87 90 95	
14 17 25 41 42 43 53 57 68 78 80 88 90 91 93 95 96 97 98 99	1 5 22 27 29 32 35 37 38 47 56 59 60 62 67 71 72 75 76 83	0 3 7 13 15 16 20 21 24 28 30 33 34 49 51 52 61 70 73 74	2 4 6 8 9 10 12 18 23 26 39 40 46 50 54 63 64 79 81 82	11 19 31 36 44 45 48 55 58 65 66 69 77 84 85 86 87 89 92 94	
10 11 13 18 25 31 38 39 40 41 46 49 51 52 54 55 56 64 67 69	1 9 16 19 20 22 26 32 45 61 63 71 75 77 79 84 86 87 88 90	0 5 7 15 17 21 23 34 43 44 53 58 68 70 76 83 85 96 97 99	27 30 42 47 57 59 62 65 72 78 80 81 82 89 91 92 93 94 95 98	2 3 4 6 8 12 14 24 28 29 33 35 36 37 48 50 60 66 73 74	
1 5 10 12 23 26 27 28 32 46 47 51 56 61 64 66 77 81 87 89	6 14 22 24 31 34 35 37 40 48 54 62 74 78 92 94 95 96 97 98	2 9 13 16 19 20 21 39 41 43 52 57 58 59 65 69 72 73 85 88	0 4 7 8 15 17 29 42 45 49 55 60 67 71 79 86 90 91 93 99	3 11 18 25 30 33 36 38 44 50 53 63 68 70 75 76 80 82 83 84	
14 20 21 32 37 42 43 49 59 61 66 73 77 78 79 82 88 89 90 98	0 2 3 5 7 17 19 28 34 45 46 47 51 53 55 58 63 64 65 69	6 9 10 12 29 31 33 36 44 56 57 70 71 72 74 76 91 92 94 97	8 15 18 26 30 41 50 54 60 62 68 75 81 83 85 86 93 95 96 99	1 4 11 13 16 22 23 24 25 27 35 38 39 40 48 52 67 80 84 87	
0 5 19 20 21 29 31 34 37 42 51 55 64 72 81 83 86 92 98 99	6 9 17 28 33 38 40 48 49 53 58 60 62 66 69 75 76 78 82 87	8 10 13 14 15 18 25 35 36 39 52 56 61 70 71 73 74 79 88 91	1 2 3 12 22 23 24 30 32 41 43 45 57 59 65 67 68 80 90 94	4 7 11 16 26 27 44 46 47 50 54 63 77 84 85 89 93 95 96 97	
7 8 9 14 17 19 29 36 42 43 52 65 69 80 84 85 86 88 89 90	0 3 10 12 15 16 18 24 31 33 37 41 45 46 50 56 61 62 63 64	6 13 20 22 28 35 44 48 60 66 67 79 82 83 87 91 92 95 98 99	1 4 5 21 25 27 30 32 34 39 47 51 54 55 57 59 68 72 77 81	2 11 23 26 38 40 49 53 58 70 71 73 74 75 76 78 93 94 96 97	
2 4 7 11 24 25 30 35 37 42 43 51 59 66 77 84 88 90 93 98	9 10 15 31 44 46 53 55 56 58 62 71 83 85 87 89 91 92 94 95	5 6 23 27 29 36 39 40 48 57 61 64 67 70 73 81 86 96 97 99	0 1 3 12 13 16 17 19 21 22 33 38 45 47 49 52 54 60 63 69	8 14 18 20 26 28 32 34 41 50 65 68 72 74 75 76 78 79 80 82	
13 18 22 42 45 53 57 63 69 70 71 76 78 81 89 92 93 95 96 98	2 3 16 23 24 30 41 48 54 65 67 77 82 84 88 90 91 94 97 99	9 11 15 19 21 27 32 43 44 47 49 61 62 66 79 80 83 85 86 87	0 5 6 10 12 14 17 25 28 29 38 46 51 52 58 60 64 68 72 73	1 4 7 8 20 26 31 33 34 35 36 37 39 40 50 55 56 59 74 75	
7 11 21 22 23 24 32 33 41 43 49 50 55 60 66 70 72 83 86 90	2 10 12 15 19 25 30 34 38 40 44 47 51 56 57 59 61 68 69 73	1 16 18 20 26 31 37 42 45 48 76 82 85 89 91 95 96 97 98 99	5 6 9 14 27 29 35 52 53 54 62 63 64 67 71 79 81 84 92 93	0 3 4 8 13 17 28 36 39 46 58 65 74 75 77 78 80 87 88 94	
13 15 27 29 34 49 54 63 68 75 76 81 82 92 93 94 95 96 97 99	1 2 6 7 30 32 41 42 43 47 48 52 55 60 66 69 72 73 87 90	9 10 17 21 24 31 33 35 36 37 38 53 61 62 77 79 80 83 84 88	0 3 11 12 16 22 25 28 44 50 56 58 64 65 67 70 74 89 91 98	4 5 8 14 18 19 20 23 26 39 40 45 46 51 57 59 71 78 85 86	
3 5 7 12 13 16 18 24 25 33 35 44 52 67 71 76 88 90 94 95	8 9 15 19 26 36 45 55 56 57 61 63 64 68 69 73 84 89 92 96	6 14 20 21 22 28 29 31 32 38 50 51 54 74 75 77 78 83 85 87	0 2 11 17 34 39 40 41 47 48 53 60 65 66 70 72 79 80 81 93	1 4 10 23 27 30 37 42 43 46 49 58 59 62 82 86 91 97 98 99	
8 12 19 20 21 24 28 34 43 46 47 54 64 84 86 87 88 89 90 93	3 7 11 16 17 22 23 32 35 41 52 53 55 57 65 70 73 77 78 81	2 4 6 9 14 15 25 27 30 36 38 40 48 49 51 62 67 68 72 76	0 1 10 13 18 33 37 42 45 59 60 63 71 82 83 85 95 96 97 98	5 26 29 31 39 44 50 56 58 61 66 69 74 75 79 80 91 92 94 99	
0 4 11 12 13 19 20 21 25 34 36 47 54 55 61 62 80 81 88 97	23 24 28 32 40 46 50 51 53 59 60 64 68 84 85 92 93 94 95 98	5 8 9 17 18 26 27 29 31 35 38 49 52 56 57 66 70 75 77 86	3 7 14 22 33 43 45 48 65 72 73 74 76 79 83 89 90 91 96 99	1 2 6 10 15 16 30 37 39 41 42 44 58 63 67 69 71 78 82 87	
10 12 24 25 27 32 41 45 49 56 60 63 64 65 66 69 71 72 80 81	2 3 8 13 17 18 21 28 31 34 35 38 43 44 47 48 51 57 58 59	4 5 11 14 16 19 23 29 33 36 39 52 55 62 70 79 82 84 85 95	0 1 9 15 20 26 30 37 40 50 54 61 68 73 74 76 77 78 83 87	6 7 22 42 46 53 67 75 86 88 89 90 91 92 93 94 96 97 98 99	
18 20 28 31 39 50 51 56 61 69 71 72 75 77 85 87 89 95 96 97	6 7 14 21 25 26 27 30 32 34 46 54 58 59 60 63 65 67 68 73	2 9 10 13 15 19 22 23 24 33 44 47 64 76 78 81 88 92 98 99	0 3 8 11 36 37 40 41 42 45 48 49 62 70 83 84 90 91 93 94	1 4 5 12 16 17 29 35 38 43 52 53 55 57 66 74 79 80 82 86	
1 4 9 13 19 28 32 33 45 47 51 53 58 69 73 79 87 88 91 94	10 21 27 40 55 56 63 70 72 74 76 81 89 92 93 95 96 97 98 99	11 14 16 22 24 34 38 39 44 50 52 54 57 59 61 66 68 82 83 86	0 2 5 6 7 8 12 15 18 20 25 26 37 43 46 64 77 84 85 90	3 17 23 29 30 31 35 36 41 42 48 49 60 62 65 67 71 75 78 80	
3 6 9 12 18 43 45 48 59 68 73 74 79 81 82 86 87 88 89 90	20 22 23 27 32 38 47 55 63 65 72 76 80 84 93 95 96 97 98 99	0 5 7 10 14 24 31 41 42 44 49 51 53 69 75 78 85 91 92 94	4 8 11 13 15 16 17 28 30 33 52 54 57 58 61 64 66 67 70 71	1 2 19 21 25 26 29 34 35 36 37 39 40 46 50 56 60 62 77 83	
2 3 4 9 14 20 28 29 33 36 42 43 47 58 66 83 86 92 93 95	6 11 13 18 25 27 32 40 41 45 46 54 62 70 74 85 87 94 98 99	16 23 24 26 44 51 56 57 59 63 65 68 73 76 79 81 84 88 89 90	0 1 12 17 19 21 35 49 50 53 55 60 61 69 71 72 78 91 96 97	5 7 8 10 15 22 30 31 34 37 38 39 48 52 64 67 75 77 80 82	
3 13 15 16 21 23 25 26 35 40 48 52 55 60 62 63 69 70 71 72	0 2 5 10 20 22 24 31 32 33 47 49 61 64 73 76 82 84 89 90	14 43 44 46 53 59 65 67 74 79 81 83 85 88 92 94 96 97 98 99	1 4 8 9 18 27 29 34 56 57 68 75 77 78 80 86 87 91 93 95	6 7 11 12 17 19 28 30 36 37 38 39 41 42 45 50 51 54 58 66	
1 4 22 25 32 48 53 57 59 63 64 75 79 80 83 86 89 90 92 93	8 9 11 15 20 29 41 45 49 55 56 60 68 70 87 91 94 95 96 97	6 14 17 19 24 27 31 34 37 40 42 50 51 54 62 71 73 74 76 78	0 5 7 12 18 21 28 35 36 39 43 44 46 47 52 61 69 77 82 84	2 3 10 13 16 23 26 30 33 38 58 65 66 67 72 81 85 88 98 99	
2 5 11 14 29 41 46 48 49 52 59 64 69 75 78 80 86 89 91 93	12 15 21 55 60 65 72 74 79 81 83 84 85 88 90 92 96 97 98 99	0 6 7 22 32 33 36 40 42 44 51 54 56 61 66 67 68 73 76 77	1 4 9 10 16 17 24 25 30 31 34 35 37 39 43 50 57 63 70 71	3 8 13 18 19 20 23 26 27 28 38 45 47 53 58 62 82 87 94 95	
0 5 11 13 24 30 39 48 56 59 61 63 74 75 79 86 89 93 94 95	4 6 14 18 33 36 40 41 42 47 53 57 58 62 65 72 76 77 81 82	7 9 15 19 20 21 22 26 29 32 34 35 45 50 69 71 73 78 83 85	10 25 27 37 51 52 54 67 70 80 84 87 88 90 91 92 96 97 98 99	1 2 3 8 12 16 17 23 28 31 38 43 44 46 49 55 60 64 66 68	
0 13 14 18 23 29 34 35 36 43 45 47 50 53 57 58 69 70 73 74	6 7 8 9 11 20 27 28 30 32 38 39 44 48 56 68 71 84 96 97	1 3 12 31 46 49 54 55 62 66 75 76 77 78 80 82 88 90 91 98	5 10 15 16 17 22 37 40 51 60 61 63 67 72 79 83 86 92 94 95	2 4 19 21 24 25 26 33 41 42 52 59 64 65 81 85 87 89 93 99	
13 19 26 33 41 48 49 52 58 60 73 82 84 86 89 93 95 96 97 98	2 9 14 15 17 18 22 24 25 34 38 46 47 51 62 63 64 67 79 83	0 1 16 21 30 40 43 53 56 59 61 69 80 87 88 90 91 92 94 99	3 6 7 11 23 27 28 36 42 45 50 57 66 68 72 76 77 78 81 85	4 5 8 10 12 20 29 31 32 35 37 39 44 54 55 65 70 71 74 75	
0 11 12 14 15 22 26 27 29 31 43 51 53 58 60 63 64 79 81 82	3 16 19 23 25 32 33 36 40 50 55 56 59 61 62 71 76 87 92 93	1 4 5 8 20 21 30 34 41 46 48 54 72 75 77 80 83 84 85 91	2 7 9 13 17 18 28 35 38 39 52 57 67 68 69 73 74 78 88 90	6 10 24 37 42 44 45 47 49 65 66 70 86 89 94 95 96 97 98 99	
0 3 4 12 18 27 30 34 36 51 56 58 60 61 65 73 80 81 83 88	2 5 9 10 16 20 21 25 28 35 43 45 49 68 79 82 89 90 97 98	7 8 14 15 17 19 23 24 26 29 31 40 42 53 75 78 86 87 91 96	11 22 33 44 54 55 57 64 66 70 71 76 77 84 85 92 93 94 95 99	1 6 13 32 37 38 39 41 46 47 48 50 52 59 62 63 67 69 72 74	
4 16 24 36 46 52 59 61 66 69 73 75 76 78 79 81 83 86 87 88	3 8 14 15 19 25 27 29 35 37 39 40 41 43 49 51 53 54 56 60	0 10 11 12 21 22 33 44 47 48 55 62 67 82 84 89 92 93 95 99	2 5 7 13 17 20 23 28 30 34 38 45 58 64 65 70 71 72 77 80	1 6 9 18 26 31 32 42 50 57 63 68 74 85 90 91 94 96 97 98	
0 2 7 12 13 28 32 36 40 42 51 54 61 65 67 69 73 74 77 80	3 5 9 14 17 19 25 41 44 48 59 60 62 63 64 72 79 84 85 86	10 20 23 46 47 52 75 81 87 88 89 91 92 93 94 95 96 97 98 99	16 18 21 22 24 27 29 30 34 37 38 39 43 50 53 56 68 71 78 90	1 4 6 8 11 15 26 31 33 35 45 49 55 57 58 66 70 76 82 83	
2 6 7 15 21 30 31 39 42 47 48 53 61 63 65 69 70 79 80 88	1 4 13 16 32 34 36 37 55 57 62 71 73 81 82 85 87 89 90 91	5 8 9 11 14 28 29 35 38 41 45 56 64 67 68 77 84 92 93 95	10 20 22 23 24 25 27 40 43 44 46 49 51 60 66 74 76 78 83 86	0 3 12 17 18 19 26 33 50 52 54 58 59 72 75 94 96 97 98 99	
1 4 9 12 23 28 32 38 58 63 65 69 71 83 85 87 90 91 92 94	3 10 13 14 18 19 22 24 36 37 45 54 66 67 70 74 77 79 81 89	7 11 15 20 30 33 34 46 48 59 61 62 64 73 75 78 80 82 84 88	2 8 17 25 31 41 50 51 56 60 68 72 76 86 93 95 96 97 98 99	0 5 6 16 21 26 27 29 35 39 40 42 43 44 47 49 52 53 55 57	
5 6 9 14 15 20 23 30 38 39 44 47 55 59 60 61 62 65 70 73	1 8 29 33 34 40 42 63 71 81 82 84 87 88 94 95 96 97 98 99	2 3 7 10 17 18 22 26 36 43 45 54 56 57 67 68 76 85 86 90	4 19 24 27 35 37 41 46 48 49 50 52 53 64 69 77 78 80 83 92	0 11 12 13 16 21 25 28 31 32 51 58 66 72 74 75 79 89 91 93	
1 5 7 10 14 15 23 25 26 35 36 39 40 42 44 52 54 64 65 79	3 4 9 11 17 18 28 38 41 43 47 59 63 81 91 92 95 96 97 98	6 8 21 30 33 37 46 49 50 51 53 55 56 71 74 75 77 84 86 99	2 13 20 24 29 48 62 66 70 72 73 78 80 85 87 88 89 90 93 94	0 12 16 19 22 27 31 32 34 45 57 58 60 61 67 68 69 76 82 83	
2 4 6 7 10 13 17 24 26 29 31 32 34 35 48 56 62 67 83 85	9 12 20 21 22 47 50 51 53 61 64 69 74 76 82 86 88 89 90 91	11 16 23 25 27 30 40 41 43 46 52 58 59 63 71 75 77 84 87 93	0 1 14 15 18 37 38 39 42 44 49 54 57 60 65 66 68 70 73 81	3 5 8 19 28 33 36 45 55 72 78 79 80 92 94 95 96 97 98 99	
7 14 16 24 29 44 49 53 55 61 62 71 79 81 92 95 96 97 98 99	3 13 20 22 31 35 40 45 50 56 58 60 66 74 77 80 85 86 90 94	0 6 11 15 27 30 33 38 43 47 52 54 57 59 63 65 70 76 78 82	2 4 5 18 19 23 26 28 32 37 41 48 51 68 73 75 84 87 88 93	1 8 9 10 12 17 21 25 34 36 39 42 46 64 67 69 72 83 89 91	
15 23 27 29 34 36 43 46 48 51 52 57 59 65 70 72 83 86 87 88	1 5 12 14 16 18 20 26 44 45 61 64 68 69 80 81 82 85 92 99	3 4 13 24 25 28 31 35 49 55 60 74 75 77 78 84 90 94 97 98	0 2 6 8 9 10 19 32 33 38 54 62 63 76 79 89 91 93 95 96	7 11 17 21 22 30 37 39 40 41 42 47 50 53 56 58 66 67 71 73	
0 1 5 8 9 16 17 18 30 36 38 41 42 47 51 54 58 69 80 82	11 13 19 22 24 26 27 28 33 45 46 52 60 61 62 70 71 72 78 83	15 21 23 31 44 48 49 65 66 74 81 88 89 92 94 95 96 97 98 99	2 4 6 7 12 34 35 39 40 43 57 63 67 73 75 76 77 85 86 90	3 10 14 20 25 29 32 37 50 53 55 56 59 64 68 79 84 87 91 93	
3 9 18 27 30 38 44 48 62 67 73 88 90 93 94 95 96 97 98 99	1 11 16 20 22 23 25 28 29 32 33 34 37 39 41 53 72 76 79 81	0 8 10 24 31 36 42 46 54 55 57 61 65 75 77 80 82 85 91 92	2 6 12 14 15 19 35 43 47 49 51 58 64 68 74 78 83 84 86 89	4 5 7 13 17 21 26 40 45 50 52 56 59 60 63 66 69 70 71 87	
3 6 14 16 19 26 30 51 68 72 75 76 78 81 83 87 89 90 91 92	11 17 21 28 33 37 40 42 43 44 56 58 60 61 62 63 64 65 67 69	0 7 12 20 23 35 36 46 53 74 77 79 80 82 86 88 94 96 97 99	5 8 13 15 18 22 27 29 47 49 50 52 54 57 73 84 85 93 95 98	1 2 4 9 10 24 25 31 32 34 38 39 41 45 48 55 59 66 70 71	
12 14 31 33 35 38 40 41 43 49 50 54 60 63 67 75 78 82 83 85	5 6 10 17 21 27 28 29 57 61 66 68 72 74 76 77 79 86 93 95	0 4 8 15 16 34 36 39 48 59 62 64 65 80 84 87 89 91 92 94	1 3 7 9 11 19 22 24 25 26 30 37 42 44 45 56 58 70 71 81	2 13 18 20 23 32 46 47 51 52 53 55 69 73 88 90 96 97 98 99	
3 7 9 11 12 15 16 22 23 24 28 30 34 49 57 64 65 69 71 72	0 10 13 32 42 53 56 60 61 62 75 78 80 82 83 95 96 97 98 99	4 6 8 27 29 33 37 38 39 40 44 47 59 70 79 85 86 89 92 94	1 5 14 18 20 21 25 26 31 35 36 43 45 46 48 52 54 55 63 66	2 17 19 41 50 51 58 67 68 73 74 76 77 81 84 87 88 90 91 93	
12 13 21 24 29 35 40 49 50 53 58 64 67 68 69 78 79 81 82 83	2 3 4 16 18 22 25 28 30 33 47 48 52 55 56 61 86 90 91 99	0 1 6 8 9 10 26 32 45 51 54 57 62 65 84 88 93 94 97 98	7 17 23 27 31 34 37 39 41 43 44 59 66 70 77 80 87 89 92 96	5 11 14 15 19 20 36 38 42 46 60 63 71 72 73 74 75 76 85 95	
0 3 4 13 18 19 22 26 27 39 40 44 52 57 63 75 79 81 82 84	1 11 14 17 29 46 47 49 58 61 64 67 69 71 76 77 80 85 89 94	10 12 23 24 28 31 32 33 38 42 43 45 54 55 56 62 68 70 72 73	8 25 30 34 35 37 41 48 50 53 60 65 66 83 87 88 90 91 92 93	2 5 6 7 9 15 16 20 21 36 51 59 74 78 86 95 96 97 98 99	
3 4 9 10 12 16 25 30 33 46 55 56 57 61 64 65 74 77 79 85	0 5 6 7 11 18 19 22 24 35 36 37 38 42 45 48 50 51 53 63	1 2 13 14 20 26 28 32 44 58 68 69 71 72 78 80 81 87 91 99	27 34 40 41 47 54 59 62 70 73 75 76 89 90 93 94 95 96 97 98	8 15 17 21 23 29 31 39 43 49 52 60 66 67 82 83 84 86 88 92	
11 23 24 26 29 31 34 36 43 46 51 56 64 68 72 76 88 90 92 93	2 3 12 13 21 22 32 41 48 60 73 74 75 77 79 81 84 85 87 91	0 1 4 5 7 8 10 14 16 30 33 38 40 42 54 58 66 70 78 82	6 9 15 17 18 19 20 27 28 35 49 53 55 57 59 61 63 67 69 80	25 37 39 44 45 47 50 52 62 65 71 83 86 89 94 95 96 97 98 99	
16 18 19 22 24 28 31 33 37 39 53 54 55 61 67 68 70 72 81 82	2 5 8 10 14 29 40 45 50 51 52 62 71 80 83 85 87 88 92 93	4 7 11 12 13 21 23 25 27 34 38 41 44 46 47 56 57 58 74 75	0 9 15 17 20 26 42 43 48 49 59 63 64 66 69 73 78 79 86 96	1 3 6 30 32 35 36 60 65 76 77 84 89 90 91 94 95 97 98 99	
1 3 6 9 15 16 19 40 46 55 59 62 67 84 85 95 96 97 98 99	4 7 11 21 24 32 34 45 57 65 68 69 70 73 78 81 82 83 88 89	0 2 10 12 13 14 17 18 28 29 37 38 39 42 48 51 53 56 64 75	20 23 27 31 43 47 50 54 63 66 71 72 74 77 86 87 90 91 92 93	5 8 22 25 26 30 33 35 36 41 44 49 52 58 60 61 76 79 80 94	
2 6 11 20 24 28 39 40 45 46 48 49 56 59 69 71 86 87 91 94	1 10 15 22 32 35 36 50 53 58 62 65 73 81 92 95 96 97 98 99	0 3 4 8 9 17 26 30 38 41 42 43 52 60 64 70 72 74 75 82	5 13 14 23 25 29 31 33 37 55 63 66 68 76 77 79 83 88 90 93	7 12 16 18 19 21 27 34 44 47 51 54 57 61 67 78 80 84 85 89	
1 8 11 16 20 21 24 30 40 43 63 65 83 86 91 93 96 97 98 99	7 9 18 23 25 32 37 45 56 57 60 61 69 70 71 73 75 81 87 88	2 10 12 26 34 36 38 44 53 54 59 67 68 74 77 78 82 84 90 95	3 4 5 14 15 17 28 35 39 47 52 66 72 76 79 80 85 89 92 94	0 6 13 19 22 27 29 31 33 41 42 46 48 49 50 51 55 58 62 64	
6 19 25 36 38 41 42 45 49 56 57 59 64 70 74 77 83 85 92 93	3 11 12 15 22 28 35 53 54 55 60 62 66 71 72 79 82 84 86 87	0 2 8 9 13 14 23 24 26 27 37 44 46 47 48 51 63 67 75 88	5 10 21 31 33 40 43 52 61 65 69 76 80 81 89 94 95 97 98 99	1 4 7 16 17 18 20 29 30 32 34 39 50 58 68 73 78 90 91 96	
11 20 30 42 54 60 71 76 79 82 83 87 88 89 90 92 93 94 96 98	15 16 18 21 24 25 26 28 36 44 55 59 62 72 78 84 91 95 97 99	0 1 3 4 5 6 14 19 23 31 33 35 38 43 45 48 49 50 51 52	2 10 27 29 34 37 46 53 56 63 66 68 73 74 75 77 80 81 85 86	7 8 9 12 13 17 22 32 39 40 41 47 57 58 61 64 65 67 69 70	
5 7 12 15 17 22 25 32 33 34 35 36 48 52 54 64 65 68 76 78	4 18 21 28 29 30 38 40 41 42 45 46 55 58 59 61 66 70 71 80	2 3 6 9 11 13 19 20 37 39 43 44 53 56 62 63 67 74 82 84	0 1 10 14 23 24 47 51 72 73 75 79 83 85 86 90 91 92 93 94	8 16 26 27 31 49 50 57 60 69 77 81 87 88 89 95 96 97 98 99	
4 9 11 23 30 32 36 37 38 47 63 79 81 86 90 94 95 97 98 99	0 3 8 22 28 40 42 49 50 53 54 55 59 61 65 67 69 74 78 80	2 13 17 20 41 46 48 56 58 60 66 68 70 72 82 83 84 85 88 92	6 10 15 16 18 19 21 29 31 33 39 51 62 64 71 73 76 87 89 91	1 5 7 12 14 24 25 26 27 34 35 43 44 45 52 57 75 77 93 96	
12 15 20 21 22 25 26 37 44 45 50 52 53 67 68 69 70 73 76 81	1 3 5 13 14 18 24 31 33 38 40 41 49 51 56 59 63 66 79 80	4 6 7 17 29 34 36 54 57 60 83 85 88 89 93 95 96 97 98 99	0 8 10 11 28 30 32 43 47 48 58 64 65 72 75 77 86 90 92 94	2 9 16 19 23 27 35 39 42 46 55 61 62 71 74 78 82 84 87 91	
4 9 10 12 14 15 18 20 27 34 37 39 43 47 61 66 72 73 81 85	0 1 6 16 19 36 50 52 54 58 74 80 83 84 88 89 90 91 92 93	11 13 21 22 24 28 32 40 49 59 62 64 67 68 70 77 78 79 82 86	5 30 31 35 38 41 42 44 46 48 51 53 57 60 63 65 69 71 75 76	2 3 7 8 17 23 25 26 29 33 45 55 56 87 94 95 96 97 98 99	
11 13 15 18 21 26 28 31 41 42 44 47 56 57 58 59 60 67 68 70	3 7 12 14 25 30 32 33 49 51 63 72 73 77 82 88 89 91 96 97	5 6 16 17 29 39 45 46 61 66 75 76 78 85 92 93 94 95 98 99	0 9 19 20 22 27 34 38 48 53 55 62 64 79 81 83 84 86 87 90	1 2 4 8 10 23 24 35 36 37 40 43 50 52 54 65 69 71 74 80	
0 16 19 26 27 31 34 39 43 48 55 60 67 69 80 87 89 93 97 98	1 4 6 9 13 20 22 23 25 28 37 38 45 46 51 59 68 71 75 82	10 14 18 24 33 44 52 61 64 76 81 85 86 90 91 92 94 95 96 99	7 8 11 12 15 17 30 32 35 36 40 41 47 57 62 66 70 72 73 79	2 3 5 21 29 42 49 50 53 54 56 58 63 65 74 77 78 83 84 88	
0 13 18 21 22 26 29 32 36 47 58 62 63 73 76 79 83 86 88 89	1 3 14 15 16 23 37 48 55 56 57 60 61 65 72 75 78 80 81 82	6 11 17 28 35 38 59 66 67 68 69 84 85 87 90 92 93 95 98 99	4 7 8 10 19 24 27 40 42 43 44 46 52 70 74 77 91 94 96 97	2 5 9 12 20 25 30 31 33 34 39 41 45 49 50 51 53 54 64 71	
